modernName,alternativeNames,state,country,latitude,longitude,ID,Type,AltID
Pingnan County,平南县; Píngnán Xiàn,,China,26.91614275,118.9775576,3209,County,Y_2583
Qintang District,覃塘区; Tántáng Qū,,China,23.14475071,109.4041132,3210,County,Y_2584
Diecai District,叠彩区; Diécǎi Qū,,China,25.3204698,110.330815,3211,County,Y_2585
Gongcheng Yao Autonomous County,恭城瑶族自治县; Gōngchéng Xiàn,,China,24.94628834,110.897924,3212,County,Y_2586
Guanyang County,灌阳县; Guànyáng Xiàn,,China,25.45440709,111.0649992,3213,County,Y_2587
Lingchuan County,灵川县; Língchuān Xiàn,,China,35.6832441,113.3317959,3214,County,Y_2588
Lingui District,临桂区; Línguì Qū,,China,25.30210319,110.0610277,3215,County,Y_2589
Weichang Manchu and Mongol Autonomous County,围场满族蒙古族自治县; Wéichǎng Mǎnzú Ménggǔzú Zìzhìxiàn,,China,42.10274171,117.5313997,3216,County,Y_259
Lipu City,荔浦市; Lìpǔ Shì,,China,24.5236926,110.3504362,3217,County,Y_2590
Longsheng Various Nationalities Autonomous County,龙胜各族自治县; Lóngshèng Xiàn,,China,25.86232319,109.9987774,3218,County,Y_2591
Pingle County,平乐县; Pínglè Xiàn,,China,24.55157834,110.7839152,3219,County,Y_2592
Qixing District,七星区; Qīxīng Qū,,China,25.24428669,110.3544162,3220,County,Y_2593
Quanzhou County,全州县; Quánzhōu Xiàn,,China,25.93318226,111.0142491,3221,County,Y_2594
Xiangshan District,象山区; Xiàngshān Qū,,China,33.97514998,116.7348003,3222,County,Y_2595
Xing'an County,兴安县; Xīngān Xiàn,,China,25.60439776,110.5889886,3223,County,Y_2596
Xiufeng District,秀峰区; Xiùfēng Qū,,China,25.28399448,110.2577162,3224,County,Y_2597
Yangshuo County,阳朔县; Yángshuò Xiàn,,China,24.85162826,110.4712277,3225,County,Y_2598
Yanshan District,雁山区; Yànshān Qū,,China,25.09935663,110.3531199,3226,County,Y_2599
Yingshang County,颍上县; Yǐngshàng Xiàn,,China,32.65873158,116.2536066,3227,County,Y_26
Xinglong County,兴隆县; Xīnglóng Xiàn,,China,40.4659616,117.7921122,3228,County,Y_260
Yongfu County,永福县; Yǒngfú Xiàn,,China,24.99341304,109.9058289,3229,County,Y_2600
Ziyuan County,资源县; Zīyuán Xiàn,,China,26.06435807,110.5850615,3230,County,Y_2601
Bama Yao Autonomous County,巴马瑶族自治县; Bāmǎ Yáozú Zìzhìxiàn,,China,24.15423083,107.1968739,3231,County,Y_2602
Dahua Yao Autonomous County,大化瑶族自治县; Dàhuà Yáozú Zìzhìxiàn,,China,23.96615638,107.7017968,3232,County,Y_2603
Donglan County,东兰县; Dōnglán Xiàn,,China,24.50696469,107.4026568,3233,County,Y_2604
Du'an Yao Autonomous County,都安瑶族自治县; Dū'Ān Yáozú Zìzhìxiàn,,China,24.16612018,108.1067288,3234,County,Y_2605
Fengshan County,凤山县; Fèngshān Xiàn,,China,24.55758127,107.0105093,3235,County,Y_2606
Huanjiang Maonan Autonomous County,环江毛南族自治县; Huánjiāng Máo Nán Zú Zìzhì Xiàn,,China,25.10003735,108.2784156,3236,County,Y_2607
Jinchengjiang District,金城江区; Jīnchéngjiāng Qū,,China,24.65594311,107.8622136,3237,County,Y_2608
Luocheng Mulao Autonomous County,罗城仫佬族自治县; Luóchéng Mùlǎozú Zìzhìxiàn,,China,24.90043366,108.8111807,3238,County,Y_2609
Yingshouyingzi Mining District,鹰手营子矿区; Yīngshǒuyíngzi Kuàngqū,,China,40.5324381,117.6938297,3239,County,Y_261
Nandan County,南丹县; Nándān Xiàn,,China,25.11603197,107.4581915,3240,County,Y_2610
Tian'e County,天峨县; Tiāné Xiàn,,China,25.01480604,106.9863641,3241,County,Y_2611
Yizhou District,宜州区; Yízhōu Shì,,China,42.33937251,93.51344501,3242,County,Y_2612
Babu District,八步区; Bābù Qū,,China,24.30525562,111.6734592,3243,County,Y_2613
Fuchuan Yao Autonomous County,富川瑶族自治县; Fùchuān Yáozú Zìzhìxiàn,,China,24.88919007,111.300221,3244,County,Y_2614
Pinggui District,平桂区; Píngguì Qū,,China,24.300909,111.488205,3245,County,Y_2615
Zhaoping County,昭平县; Zhāopíng Xiàn,,China,24.10415014,110.9664189,3246,County,Y_2616
Zhongshan County,钟山县; Zhōngshān Xiàn,,China,24.51247955,111.2364662,3247,County,Y_2617
Heshan City,合山市; Héshān Shì,,China,23.80010176,108.9322106,3248,County,Y_2618
Jinxiu Yao Autonomous County,金秀瑶族自治县; Jīnxiù Yáozú Zìzhì Xiàn,,China,24.08535324,110.1274387,3249,County,Y_2619
Cheng'an County,成安县; Chéng'Ān Xiàn,,China,36.42209843,114.6927308,3250,County,Y_262
Wuxuan County,武宣县; Wǔxuān Xiàn,,China,23.60764614,109.6750435,3251,County,Y_2620
Xiangzhou County,象州县; Xiàngzhōu Xiàn,,China,24.01821436,109.7573139,3252,County,Y_2621
Xincheng County,忻城县; Xīnchéng Xiàn,,China,24.01605377,108.7403227,3253,County,Y_2622
Xingbin District,兴宾区; Xīngbīn Qū,,China,23.66124366,109.1811088,3254,County,Y_2623
Chengzhong District,城中区; Chéngzhōng Qū,,China,36.54750218,101.719452,3255,County,Y_2624
Liubei District,柳北区; Liǔběi Qū,,China,24.45446984,109.3773741,3256,County,Y_2625
Liucheng County,柳城县; Liǔchéng Xiàn,,China,24.62627091,109.2191753,3257,County,Y_2626
Liujiang District,柳江区; Liǔjiāng Ōu,,China,24.20518761,109.263622,3258,County,Y_2627
Liunan District,柳南区; Liǔnán Qū,,China,24.32384823,109.3211314,3259,County,Y_2628
Luzhai County,鹿寨县; Lùzhài Xiàn,,China,24.54259946,109.8144263,3260,County,Y_2629
Ci County,磁县; Cí Xiàn,,China,36.36226355,114.1687896,3261,County,Y_263
Rong'an County,融安县; Róngān Xiàn,,China,25.13650293,109.5039942,3262,County,Y_2630
Rongshui Miao Autonomous County,融水苗族自治县; Róngshuǐ Miáozú Zìzhì Xiàn,,China,25.33595547,109.0470122,3263,County,Y_2631
Sanjiang Dong Autonomous County,三江侗族自治县; Sānjiāng Dòngzú Zìzhì Xiàn,,China,25.74430136,109.4976886,3264,County,Y_2632
Yufeng District,鱼峰区; Yúfēng Qū,,China,24.39336069,109.5651263,3265,County,Y_2633
Binyang County,宾阳县; Bīnyáng Xiàn,,China,23.16518732,108.9300474,3266,County,Y_2634
Heng County,横县; Héng Xiàn,,China,22.77148101,109.1581007,3267,County,Y_2635
Jiangnan District,江南区; Jiāngnán Qū,,China,22.62197577,108.1563392,3268,County,Y_2636
Liangqing District,良庆区; Liángqìng Qū,,China,22.45644965,108.3615118,3269,County,Y_2637
Long'an County,隆安县; Lóng'ān Xiàn,,China,23.10586931,107.6848865,3270,County,Y_2638
Mashan County,马山县; Mǎshān Xiàn,,China,23.6606372,108.156914,3271,County,Y_2639
Congtai District,丛台区; Congtai Qu,,China,36.66210271,114.5727774,3272,County,Y_264
Qingxiu District,青秀区; Qīngxiù Qū,,China,22.82195368,108.650361,3273,County,Y_2640
Shanglin County,上林县; Shànglín Xiàn,,China,23.51947811,108.6335605,3274,County,Y_2641
Wuming County,武鸣区; Wǔmíng Qū,,China,23.2528592,108.2493695,3275,County,Y_2642
Sanhe City,三河市; Sānhé Shì,,China,39.95917471,117.0074987,3276,County,Y_362
Wen'an County,文安县; Wén'Ān Xiàn,,China,38.90617998,116.4819362,3277,County,Y_363
Xianghe County,香河县; Xiānghé Xiàn,,China,39.73548682,117.0393636,3278,County,Y_364
Yongqing County,永清县; Yǒngqīng Xiàn,,China,39.29554245,116.5474806,3279,County,Y_365
Caofeidian District,曹妃甸区; Cáofēidiān Qū,,China,39.1852832,118.4161527,3280,County,Y_366
Fengnan District,丰南区; Fēngnán Qū,,China,39.43982279,118.1524299,3281,County,Y_367
Fengrun District,丰润区; Fēngrùn Qū,,China,39.80356001,118.0746108,3282,County,Y_368
Guye District,古冶区; Gǔyě Qū,,China,39.71344182,118.4330018,3283,County,Y_369
Yaohai District,瑶海区; Yáohǎi Qū,,China,31.93621164,117.3495667,3284,County,Y_37
Kaiping District,开平区; Kāipíng Qū,,China,39.70058245,118.2709748,3285,County,Y_370
Laoting County,乐亭县; Làotíng Xiàn,,China,39.34109073,118.9319871,3286,County,Y_371
Luannan County,滦南县; Luánnán Xiàn,,China,39.4701624,118.6066558,3287,County,Y_372
Luanzhou City,滦州市; Luán Zhōu Shì,,China,39.77843363,118.5757798,3288,County,Y_373
Lubei District,路北区; Lùběi Qū,,China,39.64890359,118.1464765,3289,County,Y_374
Lunan District,路南区; Lùnán Qū,,China,39.42003876,117.9019014,3290,County,Y_375
Qian'an City,迁安市; Qiānān Shì,,China,40.0328483,118.6747693,3291,County,Y_376
Qianxi County,迁西县; Qiānxī Xiàn,,China,40.2428514,118.3664993,3292,County,Y_377
Yutian County,玉田县; Yùtián Xiàn,,China,39.81227765,117.7216681,3293,County,Y_378
Zunhua City,遵化市; Zūnhuà Shì,,China,40.12994025,117.9446146,3294,County,Y_379
Bagongshan District,八公山区; Bāgōngshān Qū,,China,32.65382388,116.8180662,3295,County,Y_38
Longhua District,龙华区; Lónghuá Qū,,China,22.68619252,114.0302878,3296,County,Y_380
Meilan District,美兰区; Měilán Qū,,China,19.95967766,110.5139592,3297,County,Y_381
Qiongshan District,琼山区; Qióngshān Qū,,China,19.73561873,110.4935158,3298,County,Y_382
Xiuying District,秀英区; Xiùyīng Qū,,China,19.90673375,110.2251049,3299,County,Y_383
Haitang District,海棠区; Hǎitáng Qū,,China,18.32481045,109.7223026,3300,County,Y_384
Jiyang District,济阳区; Jǐyángqū,,China,37.02393651,117.1396979,3301,County,Y_385
Tianya District,天涯区; Tiānyá Qū,,China,18.40289636,109.3735988,3302,County,Y_386
Yazhou District,崖州区; Yázhōu Qū,,China,18.36199505,109.0966299,3303,County,Y_387
Baisha Li Autonomous County,白沙黎族自治县; Báishā Lízú Zìzhìxiàn,,China,19.21073009,109.3466102,3304,County,Y_388
Baoting Li and Miao Autonomous County,保亭黎族苗族自治县; Bǎotíng Lízú Miáozú Zìzhìxiàn,,China,18.59123939,109.6440466,3305,County,Y_389
Datong District,大通区; Dàtōng Qū,,China,46.07604969,124.6764107,3306,County,Y_39
Changjiang Li Autonomous County,昌江黎族自治县; Chāngjiāng Lízú Zìzhìxiàn,,China,19.22609498,108.9894664,3307,County,Y_390
Chengmai County,澄迈县; Chéngmài Xiàn,,China,19.70121992,109.9860394,3308,County,Y_391
Ding'an County,定安县; Dìng'Ān Xiàn,,China,19.4845706,110.3085542,3309,County,Y_392
Dongfang City,东方市; Dōngfāng Shì,,China,18.99797819,108.8145753,3310,County,Y_393
Ledong Li Autonomous County,乐东黎族自治县; Lèdōng Lízú Zìzhìxiàn,,China,18.63882328,109.0281492,3311,County,Y_394
Lingao County,临高县; Língāo Xiàn,,China,19.81130131,109.7115575,3312,County,Y_395
Lingshui Li Autonomous County,陵水黎族自治县; Língshuǐ Lízú Zìzhìxiàn,,China,18.54809179,109.9470528,3313,County,Y_396
Qionghai City,琼海市; Qiónghǎi Shì,,China,19.21213623,110.4184977,3314,County,Y_397
Qiongzhong Li and Miao Autonomous County,琼中黎族苗族自治县; Qióngzhōng Lízú Miáozú Zìzhìxiàn,,China,19.0332769,109.8501715,3315,County,Y_398
Tunchang County,屯昌县; Túnchāng Xiàn,,China,19.34348449,110.0509294,3316,County,Y_399
Huaiyuan County,怀远县; Huáiyuǎn Xiàn,,China,33.0500817,117.0090474,3317,County,Y_4
Fengtai County,凤台县; Fèngtái Xiàn,,China,32.7868356,116.5737592,3318,County,Y_40
Wanning City,万宁市; Wànníng Shì,,China,18.83149549,110.3196147,3319,County,Y_400
Wenchang City,文昌市; Wénchāng Shì,,China,19.74822743,110.783989,3320,County,Y_401
Wuzhishan City,五指山市; Wǔzhǐshān Shì,,China,18.82727401,109.5069296,3321,County,Y_402
Central and Western District,中西區; Zhōngxī Qū,,China,22.28040204,114.1411324,3322,County,Y_403
Eastern District,東區; Dōng Qū,,China,22.27389133,114.225906,3323,County,Y_404
Southern District,南區; Nán Qū,,China,22.22795982,114.2119955,3324,County,Y_405
Wan Chai District,灣仔區; Wānzī Qū,,China,22.27212303,114.1824081,3325,County,Y_406
Kowloon City District,九龍城區; Jiǔlóngchéng Qū,,China,22.31817139,114.1923311,3326,County,Y_407
Kwun Tong District,觀塘區; Guāntáng Qū,,China,22.31225662,114.2259682,3327,County,Y_408
Sham Shui Po District,深水埗區; Shēnshuǐ埗 Qū,,China,22.33190687,114.153497,3328,County,Y_409
Panji District,潘集区; Pānjí Qū,,China,32.78230104,116.8469609,3329,County,Y_41
Wong Tai Sin District,黃大仙區; Huángdàxiān Qū,,China,22.34402552,114.2041897,3330,County,Y_410
Yau Tsim Mong District,油尖旺區; Yóu Jiān Wàng Qū,,China,22.30687835,114.1662289,3331,County,Y_411
Islands District,離島區; Lídǎo Qū,,China,22.22223221,114.0188135,3332,County,Y_412
Kwai Tsing District,葵青區; Kuíqīng Qū,,China,22.33630576,114.1113045,3333,County,Y_413
North District,北區; Běi Qū,,China,22.52113124,114.2122022,3334,County,Y_414
Sai Kung District,西貢區; Xīgòng Qū,,China,22.29714784,114.3829385,3335,County,Y_415
Sha Tin District,沙田區; Shātián Qū,,China,22.38946214,114.2015684,3336,County,Y_416
Tai Po District,大埔區; Dàpǔ Qū,,China,22.47678464,114.3079691,3337,County,Y_417
Tsuen Wan District,荃灣區; Quánwān Qū,,China,22.36543644,114.0792353,3338,County,Y_418
Tuen Mun District,屯門區; Túnmén Qū,,China,22.37732501,113.9498556,3339,County,Y_419
Shou County,寿县; Shòu Xiàn,,China,32.25619465,116.7571773,3340,County,Y_42
Yuen Long District,元朗區; Yuánlǎng Qū,,China,22.45404723,114.0266064,3341,County,Y_420
Datong District,大同区; Dàtóng Qū,,China,46.07604969,124.6764107,3342,County,Y_421
Dorbod Mongol Autonomous County,杜尔伯特蒙古族自治县; Dù'ěrbótè Měnggǔzú Zìzhìxiàn,,China,46.55339349,124.2302371,3343,County,Y_422
Honggang District,红岗区; Hónggǎng Qū,,China,46.34883535,124.8761693,3344,County,Y_423
Lindian County,林甸县; Líndiàn Xiàn,,China,47.14946713,124.8903785,3345,County,Y_424
Longfeng District,龙凤区; Lóngfèng Qū,,China,46.52356919,125.1197736,3346,County,Y_425
Ranghulu District,让胡路区; Rànghúlù Qū,,China,46.69974522,124.7715001,3347,County,Y_426
Sartu District,萨尔图区; Sà'Ěrtú Qū,,China,46.70591109,125.0549203,3348,County,Y_427
Zhaoyuan County,肇源县; Zhàoyuán Xiàn,,China,45.6391657,124.7548836,3349,County,Y_428
Zhaozhou County,肇州县; Zhàozhōu Xiàn,,China,45.82922021,125.2949069,3350,County,Y_429
Tianjia'an District,田家庵区; Tiánjiāān Qū,,China,32.5598102,116.9973919,3351,County,Y_43
Huma County,呼玛县; Hūmǎ Xiàn,,China,51.77003269,126.0676462,3352,County,Y_430
Huzhong Administrative Zone,呼中行政区; Hūzhōng Xíngzhèngqū,,China,51.87972082,123.386553,3353,County,Y_431
Jiagedaqi Administrative Zone,加格达奇行政区; Jiāgédáqí Xíngzhèngqū,,China,50.376436,124.143781,3354,County,Y_432
Mohe City,漠河市; Mòhé Shì,,China,52.93466938,122.6980767,3355,County,Y_433
Songling Administrative Zone,松岭行政区; Sōnglǐng Xíngzhèngqū,,China,50.381808,124.167913,3356,County,Y_434
Tahe County,塔河县; Tǎhé Xiàn,,China,52.70642876,124.6249016,3357,County,Y_435
Xinlin Administrative Zone,新林行政区; Xīnlín Xíngzhèngqū,,China,51.76328735,124.5579231,3358,County,Y_436
Acheng District,阿城区; Àchéng Qū,,China,45.47728009,127.1558374,3359,County,Y_437
Bayan County,巴彦县; Bāyàn Xiàn,,China,46.33171888,127.3126121,3360,County,Y_438
Bin County,宾县; Bīn Xiàn,,China,45.77607023,127.6468366,3361,County,Y_439
Xiejiaji District,谢家集区; Xièjiājí Qū,,China,32.51739755,116.9130968,3362,County,Y_44
Daoli District,道里区; Dàolǐ Qū,,China,45.66638493,126.366429,3363,County,Y_440
Daowai District,道外区; Dàowài Qū,,China,45.84521466,126.8866377,3364,County,Y_441
Fangzheng County,方正县; Fāngzhèng Xiàn,,China,45.81158204,128.9349797,3365,County,Y_442
Hulan District,呼兰区; Hūlán Qū,,China,46.13394205,126.8076302,3366,County,Y_443
Mulan County,木兰县; Mùlán Xiàn,,China,46.23776067,127.9202082,3367,County,Y_444
Nangang District,南岗区; Nángǎng Qū,,China,45.64990806,126.5656728,3368,County,Y_445
Pingfang District,平房区; Píngfáng Qū,,China,45.58214788,126.658424,3369,County,Y_446
Shangzhi City,尚志市; Shàngzhì Shì,,China,45.0739538,128.3099406,3370,County,Y_447
Shuangcheng District,双城区; Shuāngchéng Shì,,China,45.40176593,126.1759242,3371,County,Y_448
Songbei District,松北区; Sōngběi Qū,,China,45.91301459,126.4320566,3372,County,Y_449
Huangshan District,黄山区; Huángshān Qū,,China,30.25455189,118.0911313,3373,County,Y_45
Tonghe County,通河县; Tōnghé Xiàn,,China,46.23924488,128.7489161,3374,County,Y_450
Wuchang City,五常市; Wǔcháng Shì,,China,44.76122033,127.4805532,3375,County,Y_451
Xiangfang District,香坊区; Xiāngfāng Qū,,China,45.69598991,126.773574,3376,County,Y_452
Yanshou County,延寿县; Yánshòu Xiàn,,China,45.48543479,128.4509344,3377,County,Y_453
Yilan County,依兰县; Yīlán Xiàn,,China,46.26538518,129.7074442,3378,County,Y_454
Dongshan District,东山区; Dōngshān Qū,,China,47.62257985,130.119942,3379,County,Y_455
Gongnong District,工农区; Gōngnóng Qū,,China,47.3155726,130.2583086,3380,County,Y_456
Luobei County,萝北县; Luóběi Xiàn,,China,47.74537935,130.7430196,3381,County,Y_457
Suibin County,绥滨县; Suíbīn Xiàn,,China,47.46740444,131.814406,3382,County,Y_458
Xiangyang District,向阳区; Xiàngyáng Qū,,China,47.33954535,130.2875293,3383,County,Y_459
Huizhou District,徽州区; Huīzhōu Qū,,China,29.9211355,118.2556532,3384,County,Y_46
Xing'an District,兴安区; Xīngān Qū,,China,47.24355047,130.1422502,3385,County,Y_460
Xingshan District,兴山区; Xīngshān Qū,,China,47.38489616,130.3133908,3386,County,Y_461
Aihui District,爱辉区; Àihuī Qū,,China,50.20327648,126.7483688,3387,County,Y_462
Bei'an City,北安市; Hūmǎ Xiàn,,China,48.10612879,127.0954537,3388,County,Y_463
Nenjiang County,嫩江县; Nènjiāng Xiàn,,China,49.59727649,125.7496037,3389,County,Y_464
Sunwu County,孙吴县; Sūnwú Xiàn,,China,49.35837417,127.2975399,3390,County,Y_465
Wudalianchi City,五大连池市; Wǔdàliánchí Shì,,China,48.73871898,126.6171398,3391,County,Y_466
Xunke County,逊克县; Xùnkè Xiàn,,China,48.8731983,128.3541055,3392,County,Y_467
Chengzihe District,城子河区; Chéngzǐhé Qū,,China,45.37438515,131.0131204,3393,County,Y_468
Didao District,滴道区; Dīdào Qū,,China,45.36219895,130.7335701,3394,County,Y_469
Qimen County,祁门县; Qímén Xiàn,,China,29.86835291,117.5876902,3395,County,Y_47
Hengshan District,恒山区; Héngshān Qū,,China,45.15590655,130.9063981,3396,County,Y_470
Hulin City,虎林市; Hǔlín Shì,,China,45.98594271,133.1042252,3397,County,Y_471
Jidong County,鸡东县; Jīdōng Xiàn,,China,45.26247985,131.2115682,3398,County,Y_472
Jiguan District,鸡冠区; Jīguān Qū,,China,45.28643583,130.9426409,3399,County,Y_473
Lishu District,梨树区; Líshù Qū,,China,45.08189419,130.731782,3400,County,Y_474
Mashan District,麻山区; Máshān Qū,,China,45.20223873,130.5337404,3401,County,Y_475
